tweet	label
@BMS_ThadCastle this account is so incredibly retarded.	1
@BNightengale @FeinsandNYDN Time for Ranger scouts to head out and watch some Yankee prospects. #rangers	0
@BOSSBITCHDAPHNE yours a dyke&#128514;	1
@BRIdifferent bishhhhhh waasup where this bitch up	1
@BRIdifferent good dnt be a sucker for these sad mad bitches,	1
@BUKPSYCHODRAMA just followed me. On Vice Lord dats rns. I been listening to this nigga since 'Magic.' Almighty on you hoes	1
@BUNNYDaHONEY &lt;= got all the hoes	1
@B_McC10ud that's meant toward my dads gf shes a bitch dude	1
@B_Stewart9 quit bein a little bitch B	1
@BabyxShad hoes twerking heavy to that	1
@BaconParadox for two year old Oreos?-_-	1
@Badassjae fuck no my school boring and ghetto	1
@Badbitch_Amen @JoeAnoaiReigns I put this bitch to shame&#128514;&#128514;	1
@BakariT bitch what?	1
@BallBagSteve hoe b4 bros..smh.	1
@BallOut057 I'm otp bitch hold on	1
@BallardTheG_ get this nigguh of this streets	1
@Bam_N_DeyMouth grindin cuzz thats all shit dont stop wats good witcha thou bitch you been mia too	1
@Bam_N_DeyMouth you already know ima keep it trilla...Happy Bday lha bitch i love yu nigga	1
@BangxBroz right in the pussy	1
@BarackObama @MarchForInnov send them damn beaners back where they belong n the US aint it	1
@BarackObama @MichelleObama omfg you elitist bitch no one cares what you think go fuck yourselves are you in china anyway?	1
@BarackObama Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol	0
@BarackObama glad you brought that kid home, but he fucked up and should face the UCMJ. don't care about Taliban pussies really.	1
@BarackObama l voted and supported u and u pulled the rug out from under us, a nation and worse, cuz were not in "your circle" were trash.	1
@BarackObama make weed legal you pussy you know you smoke that shit	1
@BarbaraF321 @ThirtyBirdy wow and there are white people and there are crackers. Guess which one u are.	1
-)	1
@Barbod6FCB @_cblaze @ODDBEAST cracker jack shut the fuck up	1
@Barbod6FCB Am not gonna shut shit up bitch but u can get yo punk ass out there hoe ass nigga	1
@Barbod6FCB oh really and that's word where u be at then I wanna see what bout then, I don't wanna hear what u gonna do I want see it bitch	1
@Barbod6FCB. U lame then a bitch get the fuck with that gay shit	1
@Barbod6FCB. Wigga wigga wigga wigga wigga	1
//t.co/rUYeOnusSt	1
@BarneyFranken @jennykutner @Salon salon is is chuck full of butthurt liberal retards	1
@BasedBoy_Bob nigga said "I woke up in a bed fulla bitches that I ain't een fuckin" but idc his shit bout to be 10x harder	1
@Based_Saiyan my grandpa has better comebacks and he's dead you faggot go outside and let go of your little ass dick for a minute	1
@BasketballPics whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em	0
@BeaMiller dumb bitch stfu	1
@BeanRozay im Tokyo but I get higher than a jet. Killing these dog ass hoes had to send em to the vet Produced by @TNKTheMonstah	1
@BeattyJustin @KYOppCoalition And just what is that bitch gonna do for women?	1
@BeattyJustin @KYOppCoalition I am one proud hillbilly.	1
@BeattyJustin @KYOppCoalition Obama's bitch	1
@Beautifulcallen nigger lol thts offensive .....lol and my xmas was iite had a couple of drinks so i was fine ninja xmas ...lol	1
"@BeavisCumia @jimmysdong
Dat cat gonna scratch all up on dat colored boy and he gonna end up in da chow mein"	1
@BeeKayNS alas, I am proficient in neither. my skills are limited to pointless stat memorization + trash talk.	0
@BeenBasedB do this nigga think he mick foley ?	1
@BeenSlimm I just don't want one these new bitches that morphed in to a super playa because she see how the world is	1
@BekySawyer boats and hoes	1
@Belbert11 @BuhrowAustin well looks like I'll be buying you two a big bitch box of Busch NA &#128129;	1
@BengyBenFrank niggah follow me back &#128529;	1
@Benny_Balboa lmfaoo yu stupid lha bitch i been knowing you for about 10yrs you never had a hoe...EVER	1
@Benny_Balboa not to yall thou Yalll fucking glad bag trash	1
@Benny_Balboa tell that boy he a hoe i just called him	1
@Benny_Balboa yall fucking trash boyy #gladbagflow	1
@BetoDavidThomas @JesseCanon bitch my mom didn't call you	1
@BetoDavidThomas @JesseCanon lmfaooo oh well fuck that bitch	1
@BettinaVLA @9975Ts @SenWarren She's just another straight-up conscienceless liar. Soulless criminal trash.	1
@BeyondTomcat you'd like that wouldn't you fag	1
@Beyond_Fatal my bitch bruhhh 	1
@Bidenshairplugs He looks like a fag and his time line is boring Zzzzzz	1
@BigCatCooke deserved victory #Elite8 awaits your #Orange army. #Sweet16 was no disgrace #collegehoops ill be back next time #hoosiers	0
@BigD757 too bad hes a faggot	1
@BigDaddySniper you far asf too nigguh	1
@BigLovemusic Bruh that won't happen cuz I can see that big bitch or it before it strikes.	1
@BigQuinn_Liam @RJ_Diego11 did you get your volcano yet faggot	1
@BigRed2OTS she prolly got some bomb pussy too. Lol I hope haha	1
@Big_Jim777 bitch	1
@Big_Jim777 happy birthday you dirty little bird &#128520; tear it up &#127867;&#127881;&#127880;	0
@BigfineHorseee she gone eat that bitch	1
"@BillPeriman @Po_st 
I bet he would have gone ape shit and killed them all if they attacked Muslims."	1
@BillPeriman @offgridsurvival what the holy fucking hell is going on at the EPA, those over-zealous cunts, I can't wait for 2016	1
@BillPeriman Or as I like to put it 'looking through race colored glasses' @Kel_Antoinette8	0
@BillPeriman Send all the fucking muzzies home, now doj come and get me motherfuckers	1
@BillRatchet @VottomanEmpire place pussy on stache let pussy take ride	1
@BillionaireCrow @Neelahrelates your what's wrong with the white race you fuckin coon slaying piece of poop please die alone	0
@Billythathird @Dimi_Artale aye were da fawking ginzos of fawking queens and fawking nassau	1
@Billythathird @matt_sliwinski copy my tweet again you ginzo	1
@BirdieB420 lets record a song bitch right nowb	1
@BitchImFancy lol so retarded	1
@BitchImaStunna @VeshaaCouture lmao bitch shut up	1
@BitchMedia what's up my bitches? Shout out from your momz in Cali Keep doin what u do. #loveit	1
@Bitcheslovestar The only one of Mary's friends I like so you other bitches don't exist &#128514;&#128514;&#128564;&#128564;&#128564;&#128564;&#128164;&#9995;&#9996;&#65039;	1
//t.co/0g1J8Bibpl	1
"@Bitterchick 
Dare be only one bag dat folks be suckin on what I comes to yo partayyyy All da ofay be wantin to ride in my eldorato"	1
"@Bitterchick 
Dat means get the fuck out hoe I be thinkin"	1
"@Bitterchick @hellobaphomet 
Y'all be some crazy white bitches. I wants to lay down wit you bowf."	1
@BittyTang not sure. I think most women have self hate therfore collectively "women are bitches" becomes their campaign and men follow	1
@BittyTang yes. Why protest about sexism then go right home and beg for a guy to beat your pussy up? Im lost at times	1
@BjwalkinRIVERS bro that hoe live	1
@BlaccLaBelle_ &#9786;&#65039;nice Avi lil nigger	1
@BlackManUSA @chrislhayes well that's some cracker jack secret service work there. jfk anyone?	0
cracker was a term for the Irish settling in the woods of the mid-Atlantic. Hardly offensive.	0
@BlackManUSA You're killin' me man &lt;3 Not all conservatives are racists, just like not all NBP hate honkies.	1
@Black_Angelo25 chill cuz you'll regret it bro, your hitting that hoe rn why quit?	1
@BlackberryTroll Blah. If people are determined to think of you as a condescending bitch, it's their loss.	1
//t.co/lDXNpohLyD	1
@Blackman38Tide bandana Orian. They called me trailer trash for wearing my lil country getup &#128545;	1
@Blackman38Tide lmfao go to bed whitey &#128129;	1
@BlakeAnderson21 @jo_clark6 chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after	0
@BlakeAnderson21 Rollin coal bitches ready to blow ready set GO	1
@BlakeAnderson21 thanks Hun Haha	0
@BlakeAnderson21@dalton_ryann @justinmiculka01 bitch got the crew hype an still got her ass beat tonight should have brought him to us	1
@BlakkHoodie_562 always eatin good wit my niggah, and good lookin on the cd my boy got some heat now i can bump some bangers	1
@BlakkHoodie_562 fosho my niggah il be over there just been real busy lately	1
@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win	1
@BlizzyLC now that ur tour over come kick it with ya nig in the MIA....	1
@BloggerBoxing @Studhardt22 the Jacob and Joshua picks have been very similar. As the love for faggot Ruslan as well #2accountsGate	1
@BloggerBoxing @rianscalia pass the Fosters faggot	1
@BloggerBoxing yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black...	1
@BloodOfJupiter yeah...bitch	1
@Blue_DreamMN @ExpectoMichaela seriously.. After that first conversation on your status he fb messaged me calling me a fag lololol	1
@Boazziz He promised to stand with the muzzies, so...	0
@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket fuck off bitch.	1
@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket ur weird, racist bitch.	1
@BobbyBotsods @MrMooncricket @FuckTheMallcops @UncleUnco no u eat it inbred trailer trash.	1
@BobbyRosee Let the hoes tell it man..	1
@BodyByMalone Lesson 12 don't pass out at before 12 like a lil bitch	1
@Bojieasx slap a taco in thT hoe face &#128514;&#128514;&#128514;&#9996;&#65039;&#128080;&#128074;&#128175;&#128536;&#128584;&#128129;	1
@BolandDrummer I have never once in my life been to a 'coffee shop' like Starbucks. I am a hick though.	0
@Bombfantasyyy @Angela_Mastr lmao angela you look like a damn potato bitch, keep talkin	1
yellow Ledbetter&gt;	0
@BoneSaw00 There's a reason why the Yankees don't want Anderson any longer.	0
@Boner4Tuna @TCC_Grouchy @Mrs__Met @Vortmax29 @LLMajer @dmb1031 @APLMom @Frogtox @KishkaAndPipiks I've had shots go off where yellow smoke	0
@Boobah_ awnser the phone pussy	1
@Boobah_ they trash	0
@BookoutBj That's ghetto for super duper It's the current generations best complement.	1
@Borgore pull my panties down with ur teeth and write the alphabet w ur tongue on my throbbing pussy	1
@BosleyXavier I trip on acid not bitches.	1
@BossAce555 @Sounds_good_bro @BloggerBoxing yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?	1
@BossMelle never followed him ignorant monkey	0
@Bossman_Carl lmaooo naw nigga imma stay right in your mentions hoe	1
@Bossman_Carl nigga I didn't have no change.yall some hoes for Tryna shoot know y'all can't shoot	1
@Bossman_Carl wake your ass up hoe	1
@BraXXXedelic fight that shit say you're on free lunch and they must have the game fucked up cause you're colored like the rest of them	1
@BradMich4Real thats shit gon be the death of these hoes...ion like it...	1
@BrandNewAndrew lmaooo roosters is hot trash bro u know it	1
@Brandi_Nicolee get that degree first bitch	1
@BranninWGL I'll say it for you.. Do ya woman want you on the couch in plain sight or outchea with these bitches? Simple.	1
@BranninWGL describing New Pussy like a Baltimore Love Thing out this bitch.	1
@BraveConWarrior She is a bitch  This mess is all BO's fault ALL OF IT	1
@BraxCity29 @maria_obregon_g @sophia_freeman1 3/4 of a citizen. I said it for you maria you spic	0
@BreadTruckkBri I know I was playing that hoe start on the 20 tho	1
@BreeOlson @Gingerbeard66 your a nasty nigger whore	1
@BreesInDaCut you got some hoes here yet?	1
@BreezyPetey at least he went up and wasn't a bitch	1
@Brelston I realized it's the one on Link's Awakening too, so you killed two birds with one stone. Unless you're getting the Wind Fish too.	0
@BrenJJGMom @hweldon Well...how about those Yankees this year? What a run. #wtfiswrongwithnebraska	1
(	1
@BrendaGisselCA that you got hoes damn	1
@BrendaGisselCA then what the hell are the perks of being your hoe? This is some bullshit	1
@BrendanSchaub @TimTebow ugh your with Tebow? You're officially a fag now and in followed.	1
@Brenddan_ they said some bullshit. Damn niggers	0
@Brenddan_ wow Are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas	1
@BretVonDehl @com_lowery Can I beat this bitch up?? Seriously....what a bitch	1
@BretVonDehl Damn you bitch you never answer me anymore... LMAO JK ILY Anyway glad of your first show, be safe when going to the next one	1
@BretVonDehl YOUNOW is a fucking bitch... Shit load of hate on there when I did my first broadcast	1
@Briana_Rashae I'd like to rape the bitch that posted that.	1
@BriannaLovesA my trick is I wait for the bird to get close to the pipe and then tap the screen So you never hit your head.	0
@Briccone79 @pvvrivierenland ja moest van plisie niet meteen wild gaan denken.Juistja,willen wel meer mensen mij vertellen hoe k moet denken	0
@Brice2254 Fuck you, faggot.	1
@Briscoefunnyguy @_KaeeJones I gotta see that hoe in person cause I'm sleeping on that hoe for now	1
@Briscoefunnyguy @_KaeeJones da fuck that hoe look sad	1
@Briscoefunnyguy lol he still a lil bitch	1
@Brizgotti These new nigga hipster hypebeasts love all these faggot ass bright colors and Nike keeps giving them what they want smh	1
@BroadwayMensa hoes not women, like to be the center of attention	1
"@BrocktonBitch 
We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass"	1
@BrodyWayneLyles these kids are pussies. We got a white trash kid &amp; a ThugNasty wanna be up in here &#128514;	1
@BrotherDiabeats take your queer ass dubstep out of here	1
@Brutal_Brandy We had a Pacer in the 70s &amp; I 'member loving when "Hair of the Dog" came on the quadraphonic stereo so I could say "bitch"lol	1
@BryanBalsamo lmao u ain't a savage &#128514;&#128514; these hoes for everybody	1
@BryanStars ATL, BVB, SWS, PTV, THE RELAPSE SYMPHONY, SET IT OFF, FAREWELL, MY LOVE, MAYDAY PARADE, FOB, PARAMORE, etc	0
@Buckm00se @Cuauhtli02 we gunna laff at Chava/Rubio beaner supporters in a min	0
@Buckm00se @DaRealAlexInLA I didn't spoil anything &amp; you should have been watched it nigger nig nog	1
//t.co/ZJDLwiAjEo	0
@Buckm00se @letsargueboxing sand nigger ran over some Kidd	0
@Buckm00se I don't like the sand nigger but it's entertaining like 6 knockdowns	0
@Buckm00se Joe Cortez is the ultimate faggot that fight proved it	1
@Buckm00se all I remember was the fat bitch stealing the KFC bucket &amp; hauling ass	1
@Buckm00se all us beaners were pissed like robert when the jew ref stopped it	1
@Buckm00se post the bid where you tell that nig to use the jab	1
@Buckm00se true sand niggers &amp; bum Brits claim he's a ATG hall of fame legend smh	1
@Buffalodave1 @BretVonDehl @AlexFoxx13 @brandonkilexxx @JCCharles8 @TylerGloyd Wait,wait,wait, The new one or the EP?Son of a bitch Lucky ;)	1
@Bullskickass I've decided that #BullsNation are retarded. #love	1
@Buster_ESPN Huh.....last 10 games..Tampa 8-2/Balt 7-3/Yanks 6-4...and they lost their best pitcher. Please explain your logic.	0
